,area_text,geographic_level,state_code,geoid,year,local_area_unemployment,national_unemployment_rate_prev_year
40052,"Montgomery County, NC",county,37,123,2020,6.5,3.7
40053,"Montgomery County, NC",county,37,123,2021,4.7,8.1
40054,"Moore County, NC",county,37,125,2020,7.1,3.7
40055,"Moore County, NC",county,37,125,2021,4.6,8.1
40056,"Nash County, NC",county,37,127,2020,8.0,3.7
40057,"Nash County, NC",county,37,127,2021,6.3,8.1
40058,"New Hanover County, NC",county,37,129,2020,7.0,3.7
40059,"New Hanover County, NC",county,37,129,2021,4.2,8.1
40060,"Northampton County, NC",county,37,131,2020,7.1,3.7
40061,"Northampton County, NC",county,37,131,2021,6.2,8.1
40062,"Onslow County, NC",county,37,133,2020,7.1,3.7
40063,"Onslow County, NC",county,37,133,2021,5.1,8.1
40064,"Orange County, NC",county,37,135,2020,5.2,3.7
40065,"Orange County, NC",county,37,135,2021,3.5,8.1
40066,"Pamlico County, NC",county,37,137,2020,5.4,3.7
40067,"Pamlico County, NC",county,37,137,2021,4.3,8.1
40068,"Pasquotank County, NC",county,37,139,2020,7.1,3.7
40069,"Pasquotank County, NC",county,37,139,2021,5.4,8.1
40070,"Pender County, NC",county,37,141,2020,6.3,3.7
40071,"Pender County, NC",county,37,141,2021,4.2,8.1
40072,"Perquimans County, NC",county,37,143,2020,6.6,3.7
40073,"Perquimans County, NC",county,37,143,2021,5.3,8.1
40074,"Person County, NC",county,37,145,2020,7.0,3.7
40075,"Person County, NC",county,37,145,2021,5.0,8.1
40076,"Pitt County, NC",county,37,147,2020,6.6,3.7
40077,"Pitt County, NC",county,37,147,2021,5.0,8.1
40078,"Polk County, NC",county,37,149,2020,6.0,3.7
40079,"Polk County, NC",county,37,149,2021,4.7,8.1
40080,"Randolph County, NC",county,37,151,2020,7.1,3.7
40081,"Randolph County, NC",county,37,151,2021,4.7,8.1
40082,"Richmond County, NC",county,37,153,2020,8.9,3.7
40083,"Richmond County, NC",county,37,153,2021,7.3,8.1
40084,"Robeson County, NC",county,37,155,2020,8.6,3.7
40085,"Robeson County, NC",county,37,155,2021,7.6,8.1
40086,"Rockingham County, NC",county,37,157,2020,8.1,3.7
40087,"Rockingham County, NC",county,37,157,2021,5.5,8.1
40088,"Rowan County, NC",county,37,159,2020,7.7,3.7
40089,"Rowan County, NC",county,37,159,2021,5.0,8.1
40090,"Rutherford County, NC",county,37,161,2020,9.0,3.7
40091,"Rutherford County, NC",county,37,161,2021,6.5,8.1
40092,"Sampson County, NC",county,37,163,2020,5.7,3.7
40093,"Sampson County, NC",county,37,163,2021,4.5,8.1
40094,"Scotland County, NC",county,37,165,2020,11.7,3.7
40095,"Scotland County, NC",county,37,165,2021,9.5,8.1
40096,"Stanly County, NC",county,37,167,2020,6.1,3.7
40097,"Stanly County, NC",county,37,167,2021,4.4,8.1
40098,"Stokes County, NC",county,37,169,2020,6.2,3.7
40099,"Stokes County, NC",county,37,169,2021,4.2,8.1
40100,"Surry County, NC",county,37,171,2020,6.7,3.7
40101,"Surry County, NC",county,37,171,2021,4.4,8.1
40102,"Swain County, NC",county,37,173,2020,8.3,3.7
40103,"Swain County, NC",county,37,173,2021,4.5,8.1
40104,"Transylvania County, NC",county,37,175,2020,6.0,3.7
40105,"Transylvania County, NC",county,37,175,2021,4.1,8.1
40106,"Tyrrell County, NC",county,37,177,2020,9.1,3.7
40107,"Tyrrell County, NC",county,37,177,2021,7.0,8.1
40108,"Union County, NC",county,37,179,2020,5.8,3.7
40109,"Union County, NC",county,37,179,2021,3.9,8.1
40110,"Vance County, NC",county,37,181,2020,9.8,3.7
40111,"Vance County, NC",county,37,181,2021,7.9,8.1
40112,"Wake County, NC",county,37,183,2020,6.2,3.7
40113,"Wake County, NC",county,37,183,2021,4.0,8.1
40114,"Warren County, NC",county,37,185,2020,9.5,3.7
40115,"Warren County, NC",county,37,185,2021,7.7,8.1
40116,"Washington County, NC",county,37,187,2020,7.9,3.7
40117,"Washington County, NC",county,37,187,2021,6.9,8.1
40118,"Watauga County, NC",county,37,189,2020,6.1,3.7
40119,"Watauga County, NC",county,37,189,2021,3.7,8.1
40120,"Wayne County, NC",county,37,191,2020,6.2,3.7
40121,"Wayne County, NC",county,37,191,2021,5.0,8.1
40122,"Wilkes County, NC",county,37,193,2020,6.6,3.7
40123,"Wilkes County, NC",county,37,193,2021,4.7,8.1
40124,"Wilson County, NC",county,37,195,2020,8.6,3.7
40125,"Wilson County, NC",county,37,195,2021,6.7,8.1
40126,"Yadkin County, NC",county,37,197,2020,6.9,3.7
40127,"Yadkin County, NC",county,37,197,2021,4.2,8.1
40128,"Yancey County, NC",county,37,199,2020,6.4,3.7
40129,"Yancey County, NC",county,37,199,2021,4.3,8.1
40130,"Adams County, ND",county,38,001,2020,3.8,3.7
40131,"Adams County, ND",county,38,001,2021,3.4,8.1
40132,"Barnes County, ND",county,38,003,2020,3.9,3.7
40133,"Barnes County, ND",county,38,003,2021,3.1,8.1
40134,"Benson County, ND",county,38,005,2020,6.8,3.7
40135,"Benson County, ND",county,38,005,2021,5.0,8.1
40136,"Billings County, ND",county,38,007,2020,3.6,3.7
40137,"Billings County, ND",county,38,007,2021,2.9,8.1
40138,"Bottineau County, ND",county,38,009,2020,5.4,3.7
40139,"Bottineau County, ND",county,38,009,2021,4.8,8.1
40140,"Bowman County, ND",county,38,011,2020,3.4,3.7
40141,"Bowman County, ND",county,38,011,2021,2.5,8.1
40142,"Burke County, ND",county,38,013,2020,5.3,3.7
40143,"Burke County, ND",county,38,013,2021,4.3,8.1
40144,"Burleigh County, ND",county,38,015,2020,4.3,3.7
40145,"Burleigh County, ND",county,38,015,2021,3.1,8.1
40146,"Cass County, ND",county,38,017,2020,4.4,3.7
40147,"Cass County, ND",county,38,017,2021,2.9,8.1
40148,"Cavalier County, ND",county,38,019,2020,3.4,3.7
40149,"Cavalier County, ND",county,38,019,2021,3.1,8.1
40150,"Dickey County, ND",county,38,021,2020,3.3,3.7
40151,"Dickey County, ND",county,38,021,2021,2.7,8.1
40152,"Divide County, ND",county,38,023,2020,3.2,3.7
40153,"Divide County, ND",county,38,023,2021,2.4,8.1
40154,"Dunn County, ND",county,38,025,2020,4.6,3.7
40155,"Dunn County, ND",county,38,025,2021,3.3,8.1
40156,"Eddy County, ND",county,38,027,2020,4.6,3.7
40157,"Eddy County, ND",county,38,027,2021,4.0,8.1
40158,"Emmons County, ND",county,38,029,2020,4.8,3.7
40159,"Emmons County, ND",county,38,029,2021,4.6,8.1
40160,"Foster County, ND",county,38,031,2020,3.5,3.7
40161,"Foster County, ND",county,38,031,2021,2.8,8.1
40162,"Golden Valley County, ND",county,38,033,2020,3.1,3.7
40163,"Golden Valley County, ND",county,38,033,2021,2.7,8.1
40164,"Grand Forks County, ND",county,38,035,2020,4.6,3.7
40165,"Grand Forks County, ND",county,38,035,2021,3.2,8.1
40166,"Grant County, ND",county,38,037,2020,2.7,3.7
40167,"Grant County, ND",county,38,037,2021,2.7,8.1
40168,"Griggs County, ND",county,38,039,2020,3.0,3.7
40169,"Griggs County, ND",county,38,039,2021,2.8,8.1
40170,"Hettinger County, ND",county,38,041,2020,4.0,3.7
40171,"Hettinger County, ND",county,38,041,2021,3.2,8.1
40172,"Kidder County, ND",county,38,043,2020,5.1,3.7
40173,"Kidder County, ND",county,38,043,2021,5.2,8.1
40174,"LaMoure County, ND",county,38,045,2020,2.7,3.7
40175,"LaMoure County, ND",county,38,045,2021,2.3,8.1
40176,"Logan County, ND",county,38,047,2020,3.2,3.7
40177,"Logan County, ND",county,38,047,2021,3.0,8.1
40178,"McHenry County, ND",county,38,049,2020,5.4,3.7
40179,"McHenry County, ND",county,38,049,2021,4.3,8.1
40180,"McIntosh County, ND",county,38,051,2020,3.3,3.7
40181,"McIntosh County, ND",county,38,051,2021,3.5,8.1
40182,"McKenzie County, ND",county,38,053,2020,7.6,3.7
40183,"McKenzie County, ND",county,38,053,2021,5.5,8.1
40184,"McLean County, ND",county,38,055,2020,4.5,3.7
40185,"McLean County, ND",county,38,055,2021,3.7,8.1
40186,"Mercer County, ND",county,38,057,2020,5.7,3.7
40187,"Mercer County, ND",county,38,057,2021,4.7,8.1
40188,"Morton County, ND",county,38,059,2020,5.0,3.7
40189,"Morton County, ND",county,38,059,2021,3.8,8.1
40190,"Mountrail County, ND",county,38,061,2020,5.2,3.7
40191,"Mountrail County, ND",county,38,061,2021,3.5,8.1
40192,"Nelson County, ND",county,38,063,2020,4.5,3.7
40193,"Nelson County, ND",county,38,063,2021,3.7,8.1
40194,"Oliver County, ND",county,38,065,2020,5.1,3.7
40195,"Oliver County, ND",county,38,065,2021,3.8,8.1
40196,"Pembina County, ND",county,38,067,2020,5.6,3.7
40197,"Pembina County, ND",county,38,067,2021,4.8,8.1
40198,"Pierce County, ND",county,38,069,2020,4.3,3.7
40199,"Pierce County, ND",county,38,069,2021,3.4,8.1
40200,"Ramsey County, ND",county,38,071,2020,4.4,3.7
40201,"Ramsey County, ND",county,38,071,2021,3.3,8.1
40202,"Ransom County, ND",county,38,073,2020,4.0,3.7
40203,"Ransom County, ND",county,38,073,2021,2.6,8.1
40204,"Renville County, ND",county,38,075,2020,4.9,3.7
40205,"Renville County, ND",county,38,075,2021,3.4,8.1
40206,"Richland County, ND",county,38,077,2020,3.8,3.7
40207,"Richland County, ND",county,38,077,2021,2.7,8.1
40208,"Rolette County, ND",county,38,079,2020,13.5,3.7
40209,"Rolette County, ND",county,38,079,2021,10.6,8.1
40210,"Sargent County, ND",county,38,081,2020,4.2,3.7
40211,"Sargent County, ND",county,38,081,2021,2.7,8.1
40212,"Sheridan County, ND",county,38,083,2020,5.9,3.7
40213,"Sheridan County, ND",county,38,083,2021,5.3,8.1
40214,"Sioux County, ND",county,38,085,2020,4.0,3.7
40215,"Sioux County, ND",county,38,085,2021,3.5,8.1
40216,"Slope County, ND",county,38,087,2020,3.0,3.7
40217,"Slope County, ND",county,38,087,2021,2.8,8.1
40218,"Stark County, ND",county,38,089,2020,7.2,3.7
40219,"Stark County, ND",county,38,089,2021,4.7,8.1
40220,"Steele County, ND",county,38,091,2020,2.9,3.7
40221,"Steele County, ND",county,38,091,2021,3.0,8.1
40222,"Stutsman County, ND",county,38,093,2020,3.5,3.7
40223,"Stutsman County, ND",county,38,093,2021,3.0,8.1
40224,"Towner County, ND",county,38,095,2020,2.8,3.7
40225,"Towner County, ND",county,38,095,2021,3.3,8.1
40226,"Traill County, ND",county,38,097,2020,3.6,3.7
40227,"Traill County, ND",county,38,097,2021,3.0,8.1
40228,"Walsh County, ND",county,38,099,2020,4.5,3.7
40229,"Walsh County, ND",county,38,099,2021,4.6,8.1
40230,"Ward County, ND",county,38,101,2020,6.0,3.7
40231,"Ward County, ND",county,38,101,2021,4.3,8.1
40232,"Wells County, ND",county,38,103,2020,4.3,3.7
40233,"Wells County, ND",county,38,103,2021,4.2,8.1
40234,"Williams County, ND",county,38,105,2020,9.7,3.7
40235,"Williams County, ND",county,38,105,2021,6.7,8.1
40236,"Adams County, OH",county,39,001,2020,9.3,3.7
40237,"Adams County, OH",county,39,001,2021,6.3,8.1
40238,"Allen County, OH",county,39,003,2020,8.6,3.7
40239,"Allen County, OH",county,39,003,2021,5.7,8.1
40240,"Ashland County, OH",county,39,005,2020,6.5,3.7
40241,"Ashland County, OH",county,39,005,2021,4.3,8.1
40242,"Ashtabula County, OH",county,39,007,2020,8.3,3.7
40243,"Ashtabula County, OH",county,39,007,2021,5.5,8.1
40244,"Athens County, OH",county,39,009,2020,7.6,3.7
40245,"Athens County, OH",county,39,009,2021,5.6,8.1
40246,"Auglaize County, OH",county,39,011,2020,6.9,3.7
40247,"Auglaize County, OH",county,39,011,2021,3.7,8.1
40248,"Belmont County, OH",county,39,013,2020,10.1,3.7
40249,"Belmont County, OH",county,39,013,2021,6.1,8.1
40250,"Brown County, OH",county,39,015,2020,8.3,3.7
40251,"Brown County, OH",county,39,015,2021,5.3,8.1
40252,"Butler County, OH",county,39,017,2020,7.3,3.7
40253,"Butler County, OH",county,39,017,2021,4.5,8.1
40254,"Carroll County, OH",county,39,019,2020,8.8,3.7
40255,"Carroll County, OH",county,39,019,2021,5.7,8.1
40256,"Champaign County, OH",county,39,021,2020,7.1,3.7
40257,"Champaign County, OH",county,39,021,2021,4.4,8.1
40258,"Clark County, OH",county,39,023,2020,8.1,3.7
40259,"Clark County, OH",county,39,023,2021,5.3,8.1
40260,"Clermont County, OH",county,39,025,2020,6.9,3.7
40261,"Clermont County, OH",county,39,025,2021,4.3,8.1
40262,"Clinton County, OH",county,39,027,2020,8.4,3.7
40263,"Clinton County, OH",county,39,027,2021,5.5,8.1
40264,"Columbiana County, OH",county,39,029,2020,9.4,3.7
40265,"Columbiana County, OH",county,39,029,2021,5.7,8.1
40266,"Coshocton County, OH",county,39,031,2020,8.9,3.7
40267,"Coshocton County, OH",county,39,031,2021,5.8,8.1
40268,"Crawford County, OH",county,39,033,2020,9.3,3.7
40269,"Crawford County, OH",county,39,033,2021,5.8,8.1
40270,"Cuyahoga County, OH",county,39,035,2020,10.7,3.7
40271,"Cuyahoga County, OH",county,39,035,2021,6.5,8.1
40272,"Darke County, OH",county,39,037,2020,6.7,3.7
40273,"Darke County, OH",county,39,037,2021,3.9,8.1
40274,"Defiance County, OH",county,39,039,2020,8.2,3.7
40275,"Defiance County, OH",county,39,039,2021,4.7,8.1
40276,"Delaware County, OH",county,39,041,2020,5.4,3.7
40277,"Delaware County, OH",county,39,041,2021,3.6,8.1
40278,"Erie County, OH",county,39,043,2020,10.4,3.7
40279,"Erie County, OH",county,39,043,2021,6.3,8.1
40280,"Fairfield County, OH",county,39,045,2020,6.6,3.7
40281,"Fairfield County, OH",county,39,045,2021,4.3,8.1
40282,"Fayette County, OH",county,39,047,2020,7.4,3.7
40283,"Fayette County, OH",county,39,047,2021,4.8,8.1
40284,"Franklin County, OH",county,39,049,2020,7.5,3.7
40285,"Franklin County, OH",county,39,049,2021,5.0,8.1
40286,"Fulton County, OH",county,39,051,2020,7.9,3.7
40287,"Fulton County, OH",county,39,051,2021,4.7,8.1
40288,"Gallia County, OH",county,39,053,2020,8.0,3.7
40289,"Gallia County, OH",county,39,053,2021,5.6,8.1
40290,"Geauga County, OH",county,39,055,2020,6.8,3.7
40291,"Geauga County, OH",county,39,055,2021,4.1,8.1
40292,"Greene County, OH",county,39,057,2020,6.5,3.7
40293,"Greene County, OH",county,39,057,2021,4.3,8.1
40294,"Guernsey County, OH",county,39,059,2020,8.7,3.7
40295,"Guernsey County, OH",county,39,059,2021,5.6,8.1
40296,"Hamilton County, OH",county,39,061,2020,7.9,3.7
40297,"Hamilton County, OH",county,39,061,2021,4.9,8.1
40298,"Hancock County, OH",county,39,063,2020,6.8,3.7
40299,"Hancock County, OH",county,39,063,2021,4.1,8.1
40300,"Hardin County, OH",county,39,065,2020,8.1,3.7
40301,"Hardin County, OH",county,39,065,2021,5.2,8.1
40302,"Harrison County, OH",county,39,067,2020,9.3,3.7
40303,"Harrison County, OH",county,39,067,2021,6.2,8.1
40304,"Henry County, OH",county,39,069,2020,8.1,3.7
40305,"Henry County, OH",county,39,069,2021,5.2,8.1
40306,"Highland County, OH",county,39,071,2020,8.7,3.7
40307,"Highland County, OH",county,39,071,2021,5.6,8.1
40308,"Hocking County, OH",county,39,073,2020,7.5,3.7
40309,"Hocking County, OH",county,39,073,2021,4.8,8.1
40310,"Holmes County, OH",county,39,075,2020,3.9,3.7
40311,"Holmes County, OH",county,39,075,2021,2.8,8.1
40312,"Huron County, OH",county,39,077,2020,9.5,3.7
40313,"Huron County, OH",county,39,077,2021,5.8,8.1
40314,"Jackson County, OH",county,39,079,2020,8.7,3.7
40315,"Jackson County, OH",county,39,079,2021,6.1,8.1
40316,"Jefferson County, OH",county,39,081,2020,10.1,3.7
40317,"Jefferson County, OH",county,39,081,2021,6.5,8.1
40318,"Knox County, OH",county,39,083,2020,6.2,3.7
40319,"Knox County, OH",county,39,083,2021,4.0,8.1
40320,"Lake County, OH",county,39,085,2020,8.5,3.7
40321,"Lake County, OH",county,39,085,2021,5.1,8.1
40322,"Lawrence County, OH",county,39,087,2020,8.5,3.7
40323,"Lawrence County, OH",county,39,087,2021,5.1,8.1
40324,"Licking County, OH",county,39,089,2020,6.6,3.7
40325,"Licking County, OH",county,39,089,2021,4.1,8.1
40326,"Logan County, OH",county,39,091,2020,8.2,3.7
40327,"Logan County, OH",county,39,091,2021,4.1,8.1
40328,"Lorain County, OH",county,39,093,2020,9.9,3.7
40329,"Lorain County, OH",county,39,093,2021,5.8,8.1
40330,"Lucas County, OH",county,39,095,2020,10.3,3.7
40331,"Lucas County, OH",county,39,095,2021,6.2,8.1
40332,"Madison County, OH",county,39,097,2020,6.0,3.7
40333,"Madison County, OH",county,39,097,2021,3.8,8.1
40334,"Mahoning County, OH",county,39,099,2020,10.2,3.7
40335,"Mahoning County, OH",county,39,099,2021,6.3,8.1
40336,"Marion County, OH",county,39,101,2020,7.6,3.7
40337,"Marion County, OH",county,39,101,2021,4.7,8.1
40338,"Medina County, OH",county,39,103,2020,7.7,3.7
40339,"Medina County, OH",county,39,103,2021,4.3,8.1
40340,"Meigs County, OH",county,39,105,2020,9.7,3.7
40341,"Meigs County, OH",county,39,105,2021,6.6,8.1
40342,"Mercer County, OH",county,39,107,2020,5.4,3.7
40343,"Mercer County, OH",county,39,107,2021,3.1,8.1
40344,"Miami County, OH",county,39,109,2020,7.0,3.7
40345,"Miami County, OH",county,39,109,2021,4.3,8.1
40346,"Monroe County, OH",county,39,111,2020,10.7,3.7
40347,"Monroe County, OH",county,39,111,2021,7.3,8.1
40348,"Montgomery County, OH",county,39,113,2020,8.7,3.7
40349,"Montgomery County, OH",county,39,113,2021,5.6,8.1
40350,"Morgan County, OH",county,39,115,2020,9.2,3.7
40351,"Morgan County, OH",county,39,115,2021,6.2,8.1
40352,"Morrow County, OH",county,39,117,2020,7.2,3.7
40353,"Morrow County, OH",county,39,117,2021,4.5,8.1
40354,"Muskingum County, OH",county,39,119,2020,7.8,3.7
40355,"Muskingum County, OH",county,39,119,2021,5.1,8.1
40356,"Noble County, OH",county,39,121,2020,9.7,3.7
40357,"Noble County, OH",county,39,121,2021,6.8,8.1
40358,"Ottawa County, OH",county,39,123,2020,9.1,3.7
40359,"Ottawa County, OH",county,39,123,2021,6.1,8.1
40360,"Paulding County, OH",county,39,125,2020,7.5,3.7
40361,"Paulding County, OH",county,39,125,2021,4.3,8.1
40362,"Perry County, OH",county,39,127,2020,8.5,3.7
40363,"Perry County, OH",county,39,127,2021,5.6,8.1
40364,"Pickaway County, OH",county,39,129,2020,6.8,3.7
40365,"Pickaway County, OH",county,39,129,2021,4.5,8.1
40366,"Pike County, OH",county,39,131,2020,9.4,3.7
40367,"Pike County, OH",county,39,131,2021,6.3,8.1
40368,"Portage County, OH",county,39,133,2020,7.3,3.7
40369,"Portage County, OH",county,39,133,2021,4.7,8.1
40370,"Preble County, OH",county,39,135,2020,6.8,3.7
40371,"Preble County, OH",county,39,135,2021,4.1,8.1
40372,"Putnam County, OH",county,39,137,2020,5.6,3.7
40373,"Putnam County, OH",county,39,137,2021,3.4,8.1
40374,"Richland County, OH",county,39,139,2020,9.0,3.7
40375,"Richland County, OH",county,39,139,2021,5.6,8.1
40376,"Ross County, OH",county,39,141,2020,8.0,3.7
40377,"Ross County, OH",county,39,141,2021,4.8,8.1
40378,"Sandusky County, OH",county,39,143,2020,8.1,3.7
40379,"Sandusky County, OH",county,39,143,2021,5.2,8.1
40380,"Scioto County, OH",county,39,145,2020,8.7,3.7
40381,"Scioto County, OH",county,39,145,2021,6.2,8.1
40382,"Seneca County, OH",county,39,147,2020,8.1,3.7
40383,"Seneca County, OH",county,39,147,2021,4.7,8.1
40384,"Shelby County, OH",county,39,149,2020,7.7,3.7
40385,"Shelby County, OH",county,39,149,2021,4.2,8.1
40386,"Stark County, OH",county,39,151,2020,8.1,3.7
40387,"Stark County, OH",county,39,151,2021,5.2,8.1
40388,"Summit County, OH",county,39,153,2020,8.3,3.7
40389,"Summit County, OH",county,39,153,2021,5.4,8.1
40390,"Trumbull County, OH",county,39,155,2020,10.4,3.7
40391,"Trumbull County, OH",county,39,155,2021,6.4,8.1
40392,"Tuscarawas County, OH",county,39,157,2020,7.6,3.7
40393,"Tuscarawas County, OH",county,39,157,2021,4.6,8.1
40394,"Union County, OH",county,39,159,2020,5.8,3.7
40395,"Union County, OH",county,39,159,2021,3.5,8.1
40396,"Van Wert County, OH",county,39,161,2020,7.0,3.7
40397,"Van Wert County, OH",county,39,161,2021,3.9,8.1
40398,"Vinton County, OH",county,39,163,2020,9.2,3.7
40399,"Vinton County, OH",county,39,163,2021,6.2,8.1
40400,"Warren County, OH",county,39,165,2020,6.4,3.7
40401,"Warren County, OH",county,39,165,2021,4.0,8.1
40402,"Washington County, OH",county,39,167,2020,8.6,3.7
40403,"Washington County, OH",county,39,167,2021,5.5,8.1
40404,"Wayne County, OH",county,39,169,2020,5.9,3.7
40405,"Wayne County, OH",county,39,169,2021,3.6,8.1
40406,"Williams County, OH",county,39,171,2020,7.7,3.7
40407,"Williams County, OH",county,39,171,2021,4.3,8.1
40408,"Wood County, OH",county,39,173,2020,7.0,3.7
40409,"Wood County, OH",county,39,173,2021,4.3,8.1
40410,"Wyandot County, OH",county,39,175,2020,6.9,3.7
40411,"Wyandot County, OH",county,39,175,2021,3.5,8.1
40412,"Adair County, OK",county,40,001,2020,5.9,3.7
40413,"Adair County, OK",county,40,001,2021,3.7,8.1
40414,"Alfalfa County, OK",county,40,003,2020,3.7,3.7
40415,"Alfalfa County, OK",county,40,003,2021,2.3,8.1
40416,"Atoka County, OK",county,40,005,2020,7.2,3.7
40417,"Atoka County, OK",county,40,005,2021,4.7,8.1
40418,"Beaver County, OK",county,40,007,2020,2.7,3.7
40419,"Beaver County, OK",county,40,007,2021,1.7,8.1
40420,"Beckham County, OK",county,40,009,2020,7.7,3.7
40421,"Beckham County, OK",county,40,009,2021,4.3,8.1
40422,"Blaine County, OK",county,40,011,2020,6.1,3.7
40423,"Blaine County, OK",county,40,011,2021,3.0,8.1
40424,"Bryan County, OK",county,40,013,2020,5.2,3.7
40425,"Bryan County, OK",county,40,013,2021,3.3,8.1
